"geo_label_city","geo_fips_code","date_label","COVID-19 Deaths","Diabetes Deaths","Deaths from All Causes","Life Expectancy","Uninsured, All Ages","Uninsured, Child","Dental Care","Prenatal Care","People with Disabilities","Teen Asthma","All Cancer Deaths","Breast Cancer Deaths","Lung Cancer Deaths","Cardiovascular Disease Deaths","Heart Disease Deaths","High Blood Pressure","Diabetes","Adult Obesity","Teen Obesity","Adult Physical Inactivity","Teen Physical Activity Levels","Teen Physical Inactivity","Teen Physical Education","Teen Computer Time","Teen TV Time","Teen Soda","Teen Breakfast","Flu Vaccinations, Medicare","Pneumonia or Influenza Deaths","New Tuberculosis Cases","HIV-Related Deaths","HIV/AIDS Prevalence","New Chlamydia Cases","Syphilis Prevalence","Syphilis, Newborns","New Gonorrhea Cases","Maternal Deaths","Infant Deaths","Low Birthweight","Teen Births","Teen Birth Control","Opioid Overdose Deaths","Adult Binge Drinking","Drug Overdose Deaths","Adult Smoking","Teen Smoking","Teen Alcohol","Teen Marijuana","Adult Mental Distress","Suicide","Teen Mental Distress","Teen Suicidal Ideation","Electronic Bullying","School Bullying","Child Lead Testing","Child Lead Levels 5+ mcg/dL","Child Lead Levels 10+ mcg/dL","Housing Lead Risk","Injury Deaths","Gun Deaths (Firearms)","Motor Vehicle Deaths","Police Killings","Racial Disparity in Police Killings","Violent Crime","Homicides","Weapons in School","Fighting in School","Vacant Housing Units","Owner Occupied Housing","Renters vs. Owners","Preschool Enrollment","College Graduates","Poverty in All Ages","Poverty and Near Poverty in All Ages","Poverty in Children","Per-capita Household Income","Households with Higher-Incomes","Public Assistance","Unemployment","Service Workers","Excessive Housing Cost","Household Income Inequality","Income Inequality","Racial Segregation, White and Non-White","Racial Segregation, White and Black","Racial Segregation, White and Asian","Racial Segregation, White and Hispanic","Limited Supermarket Access","Walking to Work","Riding Bike to Work","Lack of Car","Public Transportation Use","Drives Alone to Work","Longer Driving Commute Time","Poor Air Quality","Hazardous Air Quality","Single-Parent Families","Population Density","Children","Seniors","Minority Population","Primarily Speak English","Primarily Speak Chinese","Primarily Speak Spanish","Foreign Born Population","Homelessness, Non-White","Homelessness, Children","Homelessness and Vacant Housing","Colorectal Cancer Deaths","Prostate Cancer Deaths","Preterm Births","Premature Death","COVID-19 Vaccination, Adults","COVID-19 Vaccination, Seniors"
"New York City",3651000,2017,NA,19.34448242,560.6793089,82.62363888,7.541918833,2.376184247,63.2,78.40213324,10.81864142,23.9,130.5536939,19.12559312,24.79161727,216.9459798,179.9786039,28,10.9,24.4,13.5,29.8,60.9,18.4,13.9,43.7,22.6,14.9,15,40.63,20.98469472,7.180285373,3.929329571,1382.599511,831.0567026,20.81890876,7.309874727,272.271398,20.4158424,4.053453733,8.375040914,13.53100709,24.1,11.67989801,18.2,16.23285348,16,5,17.9,16.2,13.1,6.042716745,31.6,NA,13.3,15.5,43.25741777,1.452778725,0.27241732,50.53316498,25.48012582,2.760390276,3.045272298,0.207855365,0.405431779,538.8951425,3.50467688,8.2,24.4,9.363842314,32.66895777,2.061009803,62.8876869,38.09936119,17.94788847,36.0343316,25.12955351,39828,58.64247116,20.36883721,6.302806591,37.74907763,36.84122116,0.098885898,0.5492,59.30475957,79.29965953,52.16231316,62.70153454,2.690364436,9.981791681,1.262925822,54.64747142,56.00796664,22.25301324,59.79117253,20.2739726,0.547945205,11.96851692,27819.27329,20.83954326,14.51741448,67.9037347,51.49736264,6.240201566,24.06248393,36.82672084,81.64337721,33.76426452,100.5864177,12.84990308,19.23358837,8.89271781,4521.350529,NA,NA
"Minneapolis",2743000,2017,NA,25.20356611,711.0813298,78.88964607,6.561791927,3.406309868,68.8,75.37468296,11.19162602,NA,147.9884316,17.24899831,29.81991914,167.0553923,112.4709841,21.6,6.5,26.5,NA,22.8,NA,NA,NA,NA,NA,NA,NA,54,11.26672582,5.6,2.993541562,410.6,651.4,12.1,6.1,241.8,20.17930756,6.907264195,8.314389634,16.48955661,NA,17.69722353,23.4,26.3524211,16,NA,NA,NA,11.4,10.03333077,NA,NA,NA,NA,22.57904372,0.774128533,0.155741835,51.11239941,59.55789872,7.742835746,5.509007135,0.892168898,2.651589223,1101.269539,6.007194564,NA,NA,5.873405064,47.23914247,1.116888554,55.43849381,50.44611018,19.14397291,36.18799123,25.52384259,38808,58.4159255,15.1609841,5.079552197,30.6302972,26.88247991,0.083791969,0.4986,42.21058544,52.60619768,46.45501774,47.11828393,31.09384599,7.409584428,4.046553418,16.82450529,13.15066883,60.51860373,25.88281001,42.73972603,0.273972603,9.282719496,7787.684386,19.81852095,9.992053749,40.00342593,77.9558333,0.965112936,7.935146853,15.60201178,82.53189401,38.46908734,42.27631033,12.36584425,18.61220146,9.754848985,6184.5153,NA,NA
"Milwaukee",5553000,2017,NA,28.52425531,914.6218264,75.48752779,9.315152574,3.291029674,58.7,71.26400996,12.97329009,NA,193.6012364,21.75005839,49.12422742,264.4842218,208.0884634,31.2,9.9,35,NA,29.5,NA,NA,NA,NA,NA,NA,NA,53,13.77409547,1.4,1.774308459,359.4,1147.8,8.1,14.6,494.3,15.64238042,10.1822625,12.09294138,33.2339347,NA,32.36381543,23,40.37578519,22.4,NA,NA,NA,15.9,11.79275372,NA,NA,NA,NA,40.95492138,3.942160865,1.358721057,48.31104611,82.40013297,23.14200827,11.58973773,0.630731245,0.497854207,1597.364106,20.15187237,NA,NA,10.97258981,41.39626053,1.415677134,50.1396492,24.60356145,25.42532673,49.88920314,36.67884897,23462,42.30592039,27.28718827,6.776337439,48.29995597,32.80773276,-0.164634093,0.4741,56.80117343,71.01098593,54.06602051,55.91385616,43.77886988,4.631176627,0.788065174,17.3861078,7.319173788,72.7714611,24.80685518,24.93150685,1.095890411,18.99637527,6185.332667,25.93180029,10.48325787,64.92781071,79.72089965,0.245602498,14.38827357,9.977831899,69,17.44444444,7.336159113,17.43714134,23.93763165,12.54230118,9824.403851,NA,NA
"Memphis",4748000,2017,NA,32.97210889,940.6124687,74.54626022,13.71585296,6.317814049,51.9,68.43688168,13.5455268,NA,181.3705671,29.97785142,42.20836034,292.9584653,214.773716,39.4,14.3,38.4,NA,34.9,NA,NA,NA,NA,NA,NA,NA,50,18.36682373,4.5,6.868185217,796.4,960.9,14.4,52.9,394.3,44.47555903,10.35922483,12.91261807,43.28495665,NA,17.3436515,12.1,23.01400998,24.7,NA,NA,NA,16.1,9.608118462,NA,NA,NA,NA,21.84916778,0.432383228,0.125163566,16.38875274,56.6190649,33.80013967,17.89590789,0.958688943,0.45511963,2003.32432,30.63272938,NA,NA,16.06499218,46.62140689,1.144937415,37.2137694,26.1760531,25.10929185,48.57779064,40.79303,25605,41.80755724,22.21966218,8.670745793,46.84452496,31.7412963,-0.15922489,0.5202,60.68694581,66.30340851,40.47387052,61.35992598,73.28066357,1.632389047,0.180140078,11.57063862,1.464768357,81.99016533,26.01350492,22.19178082,1.095890411,18.14151558,2069.265584,24.97284993,12.82465042,74.31480584,90.36542645,0.2548908,6.400148686,6.190522938,80.01402525,22.23001403,9.155110426,18.89774151,35.54770344,13.4119406,11196.42872,NA,NA
"Los Angeles",644000,2017,NA,24.42556521,590.0315428,81.87506032,11.44921647,4.151125704,58.8,85.48429134,10.08218676,20.9,134.5098425,19.05726206,23.91503841,209.5229276,156.6861464,25.4,10,25.2,16.4,22.4,51.5,14.2,36.8,42.2,19.1,11.9,12.2,42,19.51436836,5.3,2.802588832,570.8,632.7,19.6,38.2,256.8,6.17449475,4.462056148,7.545628887,17.65210663,15.7,4.259982515,18.2,9.78744067,14.2,2.7,22.4,19.1,13.2,8.548721829,30.5,11.4,10.8,13.2,18.15056819,1.52514739,0.284804249,30.04953426,24.98501003,7.918213211,8.279018938,0.661719776,1.020562685,761.3147209,6.707422655,7.8,15.7,7.316215572,36.81735771,1.716110178,57.13455391,34.42146957,17.99011014,39.09480578,25.69327786,35261,58.04899163,10.96866828,6.327256051,40.78228983,41.54880267,0.095537222,0.5276,55.29588596,65.20699682,43.69781747,62.96131621,26.17898332,3.427253128,0.961743995,11.89722438,8.991545488,69.63577197,52.39864615,89.5890411,32.87671233,11.29189251,8464.237531,20.70656043,12.39238546,71.51564835,41.07466687,1.65650728,42.22681708,36.86336255,59.78604935,9.135807177,82.92274122,12.70193073,21.39884874,9.532912113,4794.182774,NA,NA
"Long Beach",643000,2017,NA,28.58555019,740.2740061,78.58843134,8.497639126,3.577113708,60.2,87.23070424,10.19475328,NA,162.5832183,21.66544357,29.6907919,261.1432859,196.112261,25.1,9.4,24.9,NA,21.5,NA,NA,NA,NA,NA,NA,NA,42,23.14011456,5.3,4.533897333,570.8,632.7,19.6,38.2,256.8,NA,3.735745183,6.916221034,16.7764048,NA,3.866176944,18.4,9.441195352,14.3,NA,NA,NA,13.1,10.1746289,NA,NA,NA,NA,NA,0.941067572,0.123418698,33.38791942,28.22890502,8.837648232,8.784836958,1.874560817,3.435853238,657.8319336,6.999431896,NA,NA,5.149287254,39.84042011,1.510013693,50.98115863,31.14013443,16.82957113,37.40293685,24.27403795,32323,60.16317673,11.74308957,5.955102256,41.34682635,36.55890128,0.108294917,0.4685,52.19168339,53.54277792,47.78713625,56.50248937,19.33773672,2.390729121,0.828768396,9.673107012,5.485004292,75.89934424,48.2589153,89.5890411,32.87671233,12.96841373,9281.057396,22.37390097,11.42110991,71.83724099,53.89033272,0.64674633,33.98695507,25.15424958,44.8201825,7.568438003,49.36406995,17.67438706,24.92566086,8.480418375,5521.243771,NA,NA
"Kansas City",2938000,2017,NA,19.47515128,782.8180302,76.46988828,11.80560024,6.611648075,59.2,69.16571881,12.65566325,NA,158.9128279,20.34703728,42.69141573,219.5723206,163.1620398,31.3,11,35.5,NA,29.7,NA,NA,NA,NA,NA,NA,NA,49,14.03815027,1.3,2.30899326,487.9,837.9,20.9,63.8,450.1,28.39598197,6.34446199,9.53037361,28.60135942,NA,8.001091503,19.7,18.67656987,21.6,NA,NA,NA,14.4,19.02213558,NA,NA,NA,NA,22.09470434,2.859681719,0.832054285,28.45267635,52.32033624,31.85180974,14.1522244,1.798916127,0.895535646,1724.308586,23.59213539,NA,NA,12.5489707,53.26619328,0.877363368,44.58781362,35.24744307,16.10457183,34.70581587,24.28570128,32348,53.38077067,12.77119928,4.804289908,37.9838333,24.18713979,0.013803379,0.4734,48.29913096,59.96479209,35.4497732,43.54775635,63.2362916,1.986832162,0.151936589,10.33851964,2.614675949,81.49589208,25.88137232,28.76712329,0,11.87965932,1544.383899,23.06765569,12.8753053,44.83639115,87.62462761,0.390599139,7.063444775,8.190310935,NA,NA,NA,12.70345174,16.29586261,10.71156773,7933.063369,NA,NA
"Indianapolis",1836003,2017,NA,28.74663477,959.9317164,74.51726304,10.45755839,6.037317205,57.6,65.85090271,13.32630633,NA,188.0060225,22.19747,53.14065027,262.2540553,197.7761111,34.2,11.7,35.4,NA,29.6,NA,NA,NA,NA,NA,NA,NA,51,13.07449397,3.9,2.165796292,585.7,1109,17.7,21,493.7,34.2214911,8.268232879,9.538335895,32.9217072,NA,24.11649359,17.6,38.41869079,22.1,NA,NA,NA,15.1,16.06835012,NA,NA,NA,NA,8.336763104,3.775228692,0.987367504,22.90602629,68.26669902,26.44276422,13.44387796,0.723005575,1.004796603,1333.96418,19.64780513,NA,NA,12.40585536,53.13327893,0.882059644,41.58792394,30.86881589,18.0453376,40.18124639,26.775888,28363,48.30015848,14.00824345,6.380044399,41.78404091,26.45797852,-0.055516132,0.4845,44.49885686,54.26458602,47.50216426,47.46019078,70.75059271,1.926993086,0.478856336,9.338927524,1.816135555,81.99866489,29.79006674,40,1.095890411,13.31399612,2391.719824,24.66420729,12.16789462,45.52401709,86.19178499,0.359225531,8.305623789,9.658197669,54.17835109,17.77902412,13.23387516,16.25225122,26.04271091,11.37488587,9725.6584,NA,NA
"Houston",4835000,2017,NA,24.54721373,852.9627074,76.36562187,23.08835505,13.13791166,54.2,59.52010188,9.468395331,22.4,175.1378205,25.66144456,34.14650925,258.9389478,191.8936986,30.8,12,34.1,20.4,31.2,68.3,22.8,49.8,39.6,23.5,18.6,20,45,15.12214749,5.9,6.934822417,663.1,592.2,7,73.2,189.7,32.67451318,6.143774491,9.147363886,46.70037317,23.2,6.622048887,19.1,15.63108763,17.5,6.2,23.7,17.4,13.8,12.23167014,31.5,13.2,11.2,13.1,17.13469004,1.396383408,NA,8.782868658,50.11196427,17.59480931,14.42520767,0.919741416,1.807219584,1095.227811,13.16356496,14,24.7,11.38944404,42.30009297,1.364060998,44.39520146,32.88644672,20.05833764,43.10921248,31.24964074,32521,52.02301095,14.99893986,5.858973879,44.38315875,29.89139932,0.010710949,0.5302,57.09957598,67.25210891,43.15029903,61.70693144,42.00952358,1.959987887,0.413726295,8.415795446,3.741419268,77.68573875,43.88390012,43.28767123,5.479452055,14.3261562,3853.356661,25.08422667,10.52339995,75.58707636,51.07388022,1.402304452,38.93600671,29.33351858,NA,NA,NA,17.11453218,24.34978249,11.37719787,8193.790555,NA,NA
"Fort Worth",4827000,2017,NA,26.31393501,775.7290691,78.48132357,18.34959321,11.67822142,54.9,65.6640385,10.17127845,20.5,159.2823737,21.67884324,38.49629094,244.5214379,174.5987537,32.7,11.3,35.7,18.2,32.3,59.5,18.5,53,40.4,23.2,20.7,20.8,50,13.28360015,3.8,2.492248562,330.1,419.8,9.6,27.8,138.8,32.21545698,7.437375473,8.667228479,28.88179187,21.4,4.120761972,17.8,9.506281689,18.2,5.5,22.8,18.8,14.4,11.42272211,29.1,12.5,10.1,13.9,9.443434656,2.042331972,NA,11.59817826,32.33734562,12.45890847,10.75796096,0.714775029,0.448602728,560.207727,6.862802,13.7,25.8,9.127341705,57.39803293,0.742219984,38.98340981,29.68493429,14.4865196,35.48570077,20.03742899,29531,60.09452164,13.78496662,5.417152621,42.92275744,25.20756442,0.095140135,0.4575,42.82262233,53.29427566,35.74075182,48.886914,60.91298181,1.219003454,0.167837324,5.507936188,0.78243238,81.52795025,40.58005075,30.95890411,3.561643836,14.70967872,2573.135395,27.72057671,9.709847084,60.82632568,66.84399653,0.282153365,26.8762888,16.81642633,52.08655332,20.9685729,7.108067528,14.15047483,23.5006773,10.17191611,6378.794844,NA,NA
"El Paso",4824000,2017,NA,35.33638692,701.0229358,78.93518291,19.05487369,9.144624451,53.3,67.65484546,13.67333513,NA,134.2491317,20.3949769,19.94125285,199.0900522,150.3766373,30.7,14.9,35.3,NA,31.6,NA,NA,NA,NA,NA,NA,NA,32,8.648951245,4.3,2.235975979,316.3,580.7,12.6,15.3,96.6,18.29330758,4.644594916,8.428448699,39.93364955,NA,6.608981938,16.7,12.06879716,14.7,NA,NA,NA,13.4,10.69387647,NA,NA,NA,NA,12.25137155,1.805952271,NA,8.689487705,37.33222238,7.980123377,11.98112988,0.919370474,2.841912166,378.8478321,3.502139989,NA,NA,9.423962489,58.85037502,0.699224516,40.53946846,25.08361362,19.09399558,44.58325522,27.08151184,22734,48.05434174,20.01966603,6.118989792,41.44786465,25.65887815,-0.083448346,0.4643,34.78169993,38.14250738,34.90192575,36.78191752,60.60555071,1.386353014,0.156355603,7.498225207,1.633495741,81.06046086,27.12290468,53.42465753,6.301369863,15.00703303,2663.474377,26.66821611,12.6550978,87.23310675,31.23615313,0.17485766,66.57359983,23.13180242,10.47778709,28.66722548,9.879917184,11.52276383,17.3554748,10.11322144,5832.580318,NA,NA
"Detroit",2622000,2017,NA,26.45760927,982.9421634,72.43717026,8.417511941,3.210241205,50.7,67.78563248,19.23562785,30,177.5278388,25.24547355,45.57552557,368.9703652,301.6750556,46.9,18.3,44.5,19,38.9,68.5,23.6,55.4,40.5,27.6,17.1,21.3,45,19.59463359,2.4,3.90038827,440.8,891.6,10.2,8.6,362.1,37.37050685,12.83137385,14.29584959,36.53327005,27.1,39.15986131,13.4,49.02930027,28.9,3.4,18.1,21.8,18.8,8.404562006,34,17.6,11.7,15.7,21.90097265,3.554236729,0.992416749,56.89398177,76.6483892,36.10326494,9.403571083,0.555686451,0.712585011,2056.673306,35.83845702,12.9,30.1,27.3480701,47.2346106,1.117091656,40.74451291,15.29825188,35.01924922,60.70971693,50.19472929,18621,30.29830709,38.60281848,15.66562904,54.85949645,33.69133218,-0.331884652,0.5112,52.9753617,60.16675131,69.55788366,64.90517297,52.62888756,3.774585279,0.664656156,23.74738327,6.843795199,69.26378833,32.3245375,54.79452055,3.561643836,21.46817451,4863.705611,24.96173173,13.58260687,89.47529863,88.73533375,0.124227966,6.53250685,6.204276267,92.30028874,17.46871992,27.55237338,17.79276094,27.65212987,14.68531469,12863.91707,NA,NA
"Denver",820000,2017,NA,19.66994447,702.7444229,79.82366234,9.327219093,4.176419607,65.3,77.60620508,9.590749137,NA,142.562562,19.86796827,26.06766647,185.4251695,137.5383986,24,7.1,21,NA,19,NA,NA,NA,NA,NA,NA,NA,52,11.19066811,3.5,2.704268223,908.5,983.2,18.9,10,400.4,11.07495187,5.113750755,9.499035281,24.38326369,NA,11.5169529,24,19.27054786,15.7,NA,NA,NA,11.7,18.94625233,NA,NA,NA,NA,11.5055407,0.913317835,0.199269346,25.44596649,49.10462484,13.64149223,9.27892932,1.240121546,1.010815078,675.614478,6.623099031,NA,NA,6.283783574,49.87777818,1.004900852,55.70900123,49.43780248,12.86170527,29.45707262,18.20298659,43770,63.55766648,8.974099588,3.751122177,31.71701746,27.38929556,0.165793812,0.4909,46.40559629,55.14565073,37.33253856,54.01592332,48.13984142,4.682015933,2.227179952,9.843416771,6.539476416,69.12411938,38.83289921,49.8630137,0.547945205,8.757848233,4611.60261,19.79758382,11.54914566,45.82752248,74.45914423,0.481481593,19.1509266,14.97471569,39.57500908,18.76135125,78.36606889,13.48872249,24.08094615,8.781362007,5905.865045,NA,NA
"Dallas",4819000,2017,NA,18.62239453,752.1255361,78.40198383,23.57771079,14.82368238,54.6,61.0656324,9.622546834,19,148.8428379,21.47701101,30.35735676,235.0091907,172.8408435,32.6,12,34.8,15.3,33.8,63,16,48.2,34.5,43.1,27,NA,53,12.92885025,6,5.196651404,823.7,703.4,15.9,64.4,259.7,32.19101592,6.975322365,8.547464975,41.72876304,25,6.343020761,17.8,15.32716311,18.3,14.7,35.4,19.5,14.6,10.91823948,32.8,10.7,9.3,12.9,13.6423793,2.073289758,NA,10.42489335,42.00122645,14.05311167,12.10331918,1.127300821,-0.052694751,774.6436258,10.07661057,14.4,37.2,10.56511356,40.86354279,1.447169119,42.86123922,33.37270782,18.93668882,43.705076,29.30297254,34479,52.32109504,13.17809377,4.712752011,43.17091636,29.13215294,0.016142006,0.5373,54.72488537,65.14790648,45.51012434,58.2000545,50.98624251,2.090902093,0.192140213,9.28847019,3.760091889,76.71043278,41.2814938,34.52054795,1.917808219,13.28560327,3907.604436,25.0309632,10.32750343,71.0338551,56.36104137,0.522456782,37.86478708,24.79783739,NA,NA,NA,14.78977287,21.92891336,9.585443337,6823.255868,NA,NA
"Columbus",3918000,2017,NA,25.51584758,837.4113572,76.56597548,8.969135611,5.365316922,63.8,69.74856464,11.72803214,NA,153.3585362,19.92709674,42.07701674,242.629577,178.2511593,30.2,10.2,34.5,NA,29,NA,NA,NA,NA,NA,NA,NA,53,18.30553312,4.1,1.873548654,446.2,728.3,24.8,47.3,344,25.45688408,8.852375494,9.949437286,24.04481132,NA,29.98107137,20.7,36.56126271,22.9,NA,NA,NA,15.7,10.40154765,NA,NA,NA,NA,20.16243099,0.737723467,0.194614166,16.5697667,63.51140163,14.27633399,10.43077034,0.711397036,0.219656328,513.4114113,11.29735453,NA,NA,9.05206113,44.74950158,1.234661761,39.48476385,36.55944745,19.53755195,38.78358602,29.28837331,29322,53.55502789,14.72777268,5.49138325,36.57346682,25.73279048,-0.01081965,0.4431,42.45392035,54.81733292,40.35012825,38.2265025,60.1187379,3.076660638,0.597486271,8.874129164,3.085627306,79.38147486,24.68516769,21.36986301,0.821917808,13.87709729,4045.472822,22.46569074,10.21247438,44.86786796,84.2264857,1.105125662,4.263364139,12.71033165,70.1951508,17.20875222,13.4988425,13.69281102,18.24384176,11.21780051,7845.956439,NA,NA
"Cleveland",3916000,2017,NA,34.6806316,1052.287491,72.2637831,7.677314878,3.106958118,51.4,65.94638103,20.01102449,NA,211.0859825,24.7757841,58.95477032,316.5647137,248.309682,39.6,17,41,18,38.7,71.3,26,NA,48.7,30.4,24.2,20.7,52,13.69382474,2.1,2.64654097,435.7,884.6,12.7,6.8,408.2,36.36914684,13.46917631,14.05877681,41.00543478,19.8,64.36896354,16.8,75.23348748,28.4,6.7,26.1,25.4,18.3,13.89807799,35.3,15.8,12.2,13.4,25.65607494,9.535673839,3.14382786,63.89864301,109.2967103,30.28144538,11.21611939,2.271063792,1.447060827,1556.762536,28.05088268,17.4,39.1,19.6134068,41.57163044,1.405486601,42.34574197,17.5010954,32.65020873,57.72896411,48.22965023,21223,31.22621651,34.25467168,13.18289721,50.24954742,31.50531519,-0.331036828,0.5154,50.8512095,67.40809847,55.67883827,35.76003487,46.74524586,5.069960436,0.613078581,23.01215486,9.772588375,69.30618547,25.69222058,37.26027397,1.369863014,18.1988754,4958.777793,22.08719847,13.9775541,66.20371572,85.27841765,0.765814654,9.339284132,5.893345653,71.16386798,14.82339317,10.76213622,18.21576004,34.56946213,14.55146249,12791.577,NA,NA
"Chicago",1714000,2017,NA,22.94558634,738.3231009,78.61281794,9.647837981,3.385647418,57.5,72.57746435,10.49114098,22.3,157.9634399,23.16626059,34.57107602,243.2216027,181.695362,30.3,11,32.3,18.2,27.4,63.5,18.8,30.5,40.7,23,17.9,19.6,48,16.98656375,4.1,3.147192109,569.8,814,18.8,24,286.3,18.05233372,7.024531265,9.531526497,24.60081017,18.2,22.41617555,21.5,26.73950041,17.9,6,23.9,24.7,12.9,7.573630939,34.7,14.8,12.1,15.2,7.314000083,4.8009037,1.969782547,51.12528305,44.10848801,21.26807131,5.980749621,0.692000912,1.26439354,1098.858867,21.19207,11.9,24.7,12.15537898,44.99324634,1.222555786,57.88672841,39.47904556,18.38964731,37.89837983,26.83564715,37103,55.74295412,19.06425491,8.061844435,37.31210756,31.76263487,0.05143186,0.5315,58.85044375,81.45294799,43.2339589,59.77811657,24.63796178,6.530898295,1.707568055,26.9089048,28.22154423,48.84311587,60.24464785,49.5890411,5.205479452,11.653414,11902.99191,20.90126937,12.43641896,66.71866823,63.97836902,1.890859349,24.12399915,20.63967457,79.45907725,21.33639738,15.75766017,15.936425,26.38622315,10.81292631,7399.471397,NA,NA
"Charlotte",3712000,2017,NA,20.53951919,689.5491026,80.07077876,12.54781423,6.403848674,66.2,70.72037386,7.860466261,22.7,136.6629049,19.17495231,31.51621053,182.6075923,130.4345157,30.3,9.4,32.4,11.8,24.4,54.9,17.6,60.2,39.5,36.8,20.4,16.6,55,13.77351487,3.2,3.280889649,638.5,819.8,24.6,60.5,295.4,14.93672261,6.182280682,9.968971279,22.58435489,12.1,12.38950515,17.7,15.97792234,16.2,9.7,34.3,29.2,12.9,9.110219297,29.4,13.8,10.1,16.2,10.38603047,0.58856191,0.144364242,5.466930455,38.70779277,10.81387162,9.578048338,0.291570691,0.069698909,731.8332982,7.888836648,13.4,26.3,8.066136307,52.90579949,0.890151949,47.6130978,44.31681407,12.82159092,30.89606049,18.57490137,38000,60.51314957,10.438541,5.015234298,34.75836512,25.33513322,0.135875372,0.4962,47.21143267,53.71064408,42.76809222,52.34058702,56.7278064,2.067070894,0.142027774,6.409072886,3.301089991,76.29847615,35.4641746,37.53424658,0.821917808,11.92435629,2880.373117,23.68160481,10.23296498,58.51975391,78.26771594,0.566079741,12.28165406,16.69230545,82.24932249,21.00271003,11.50608045,10.00018074,22.20298499,10.36421996,5512.3705,NA,NA
"Boston",2507000,2017,NA,21.30637643,614.6469481,80.72261651,3.542965418,1.30700618,66.6,82.20001769,11.91606858,25.8,142.5847735,17.65463405,31.93342339,155.0509146,113.3813403,23.8,8.8,24.6,15.4,23.6,70.4,27.5,59.8,44.1,23.7,15.3,16.8,51,11.40767176,6.7,2.599501246,822.8,326.7,19,0,120.9,10.96659575,5.315854666,8.651621633,7.468339291,14.5,27.68218983,22.6,34.07169873,16.4,3.1,22.9,24.4,14.4,6.367723694,33.4,10.1,9.2,10.6,54.59259857,1.570874145,0.310478655,55.43207277,46.49028317,5.476673083,4.131461309,NA,NA,669.2019218,5.588071087,9.9,18.6,8.456004728,35.0271963,1.854924475,61.133663,49.73373437,18.9142435,33.55281819,27.66536494,44690,61.16420923,18.27717218,6.629455878,30.31057951,32.85446086,0.136942439,0.5393,49.50955198,71.03072484,38.1249839,53.03137544,16.36890842,15.11245866,2.267322531,34.22169619,33.28600292,38.27491319,50.76531502,47.67123288,0.821917808,10.96533864,14176.01777,15.9272859,11.52300114,55.50360254,62.27923323,4.263310632,16.79720077,28.30083915,64.17277914,32.87693562,113.6321541,9.894651859,23.65170215,9.807860262,5220.660095,NA,NA
"Baltimore",2404000,2017,NA,31.58288672,985.4967782,74.02830949,6.584296347,3.997631699,55,69.13937204,15.48132345,33.2,189.9487601,24.30217414,48.95365864,290.2610423,215.9972841,36.4,12.6,38.7,18.6,31.2,67.5,29.8,72,38.2,28.5,23.4,21.2,48,17.52424904,4.1,13.1564846,1977.1,1248.4,34.3,94.1,691.7,28.06820574,9.01658491,11.94598625,31.30876269,16.6,78.41238939,17.3,88.28930946,21.8,3.8,21.5,26.8,15.9,9.169817275,31.9,16,11.4,14.7,33.40723316,0.997973658,0.141843972,57.43876913,54.41101028,38.51533863,9.342775715,1.231462386,-0.164091643,2027.014907,40.80909634,19,34.9,18.7498301,47.50288563,1.105135271,51.72727273,31.91120721,21.20510343,40.27752926,31.03015685,31271,50.29985446,25.01045518,8.290153749,36.79865284,30.83524315,-0.042326737,0.5145,59.52001091,66.96541195,38.92559974,47.17135903,45.26728647,6.437839797,0.938745922,28.90019907,17.48604567,60.16455237,43.14312566,23.01369863,0.821917808,15.6681276,7524.141784,20.65950558,13.58237334,72.50883369,90.14198918,0.580202922,4.137564411,8.142100908,77.36980142,12.32671413,25.16500094,18.19664987,29.39569782,12.98938288,12159.37229,NA,NA
"Austin",4805000,2017,NA,15.25675457,632.2360895,81.0124215,13.60413741,8.94624538,65,82.14436366,8.378271846,NA,123.7834728,17.03254521,25.20251674,171.1882724,120.2085767,22.5,7.7,25.7,NA,22.7,NA,NA,NA,NA,NA,NA,NA,51,10.58215043,2.9,1.669552161,461.6,729.3,25.3,12.5,269.5,17.02055232,3.906027257,7.834067184,25.588896,NA,8.209521217,24,12.21598355,14.3,NA,NA,NA,12.4,12.0481424,NA,NA,NA,NA,10.89249217,2.168292886,NA,5.344501043,44.78391402,7.864559934,9.191546044,0.657336347,4.765700562,414.8365809,3.077550974,NA,NA,8.340602305,45.13370418,1.215639107,53.79104725,51.71674407,13.23243911,29.15906175,17.95746326,43043,65.40384656,7.795116617,3.739109771,29.45890656,27.72429494,0.204239311,0.4841,36.4936174,50.98624736,38.90953101,44.20652416,53.41073629,2.40916599,1.285146331,6.187564407,3.489359195,73.74279764,33.13306414,28.21917808,1.095890411,8.52594166,3191.741886,20.36165068,8.939879492,51.71617373,68.07625346,1.387969433,22.92942587,18.8392597,44.5481336,18.95874263,13.1473589,11.35532084,18.59419524,9.187410303,4392.518278,NA,NA
